Section,Rank,Strategy,Date,From State,To State,From Asset,To Asset,Trade,Whipsaw,Duration Days,Exit Timing,Re-entry Timing,Downside Avoided,Whipsaw Severity,Transition Quality,_strategy_priority,Strategy Variants,Strategies Affected
BY_STRATEGY_LATE_EXITS,17.0,A-RVol v3 (S&P 500),2010-02-04,MODERATE,DEFENSIVE,SSO,TLT,True,False,8,-0.004283927856046,,0.0075287920415644,,80.08823202059963,,,
BY_STRATEGY_LATE_EXITS,18.0,A-RVol v3 (S&P 500),2026-03-30,MODERATE,DEFENSIVE,SSO,TLT,True,False,14,-0.0040570936994919,,0.0128726964078241,,80.5429644686869,,,
BY_STRATEGY_LATE_EXITS,19.0,A-RVol v3 (S&P 500),2022-08-22,MODERATE,DEFENSIVE,SSO,TLT,True,False,72,-0.0033585329771054,,0.1406973067522304,,90.85276058292578,,,
BY_STRATEGY_LATE_EXITS,20.0,A-RVol v3 (S&P 500),2020-06-24,MODERATE,DEFENSIVE,SSO,TLT,True,False,6,-0.0011703875761922,,0.0,,79.85955349085692,,,
BY_STRATEGY_LATE_EXITS,1.0,A-RVol v3 (Semiconductors),2011-07-18,MODERATE,DEFENSIVE,USD,TLT,True,False,16,-0.2477379956441945,,0.1229118103024557,,60.104385346893125,,,
BY_STRATEGY_LATE_EXITS,2.0,A-RVol v3 (Semiconductors),2025-01-27,MODERATE,DEFENSIVE,USD,TLT,True,False,7,-0.2295383294767485,,0.2551924131215685,,72.45540046279017,,,
BY_STRATEGY_LATE_EXITS,3.0,A-RVol v3 (Semiconductors),2015-08-14,MODERATE,DEFENSIVE,USD,TLT,True,False,8,-0.168928151355139,,0.0,,59.72862183738331,,,
BY_STRATEGY_LATE_EXITS,4.0,A-RVol v3 (Semiconductors),2024-04-19,MODERATE,DEFENSIVE,USD,TLT,True,True,4,-0.1509949865800826,,0.0360456436448648,,64.76425310197928,,,
BY_STRATEGY_LATE_EXITS,5.0,A-RVol v3 (Semiconductors),2018-10-10,MODERATE,DEFENSIVE,USD,TLT,True,True,4,-0.1446599029026632,,0.2141402181263232,,79.77202910178627,,,
BY_STRATEGY_LATE_EXITS,6.0,A-RVol v3 (Semiconductors),2012-04-24,MODERATE,DEFENSIVE,USD,TLT,True,False,20,-0.1107341023479523,,0.0800696176914567,,73.11747713356226,,,
BY_STRATEGY_LATE_EXITS,7.0,A-RVol v3 (Semiconductors),2026-02-06,MODERATE,DEFENSIVE,USD,TLT,True,False,15,-0.1085168997945683,,0.2025080900555769,,83.17861922909796,,,
BY_STRATEGY_LATE_EXITS,8.0,A-RVol v3 (Semiconductors),2012-05-31,MODERATE,DEFENSIVE,USD,TLT,True,True,1,-0.1065822243591637,,0.0031904966569386,,67.46537280945543,,,
BY_STRATEGY_LATE_EXITS,9.0,A-RVol v3 (Semiconductors),2011-03-15,MODERATE,DEFENSIVE,USD,TLT,True,True,4,-0.0960517022129696,,0.0295176808753779,,70.83521020447388,,,
BY_STRATEGY_LATE_EXITS,10.0,A-RVol v3 (Semiconductors),2016-01-06,MODERATE,DEFENSIVE,USD,TLT,True,False,11,-0.0933733838001513,,0.1144996029570348,,77.95516218054462,,,
BY_STRATEGY_LATE_EXITS,11.0,A-RVol v3 (Semiconductors),2021-05-12,MODERATE,DEFENSIVE,USD,TLT,True,True,2,-0.0912068466244697,,0.0292949208530453,,71.39877207330726,,,
BY_STRATEGY_LATE_EXITS,12.0,A-RVol v3 (Semiconductors),2021-12-15,MODERATE,DEFENSIVE,USD,TLT,True,False,328,-0.0833620949523724,,0.0822642951679569,,76.57769221915186,,,
BY_STRATEGY_LATE_EXITS,13.0,A-RVol v3 (Semiconductors),2010-05-07,MODERATE,DEFENSIVE,USD,TLT,True,False,63,-0.0790204411742875,,0.2377778460158562,,89.539774740354,,,
BY_STRATEGY_LATE_EXITS,14.0,A-RVol v3 (Semiconductors),2015-12-11,MODERATE,DEFENSIVE,USD,TLT,True,True,1,-0.0717079792073778,,0.1952644542137621,,87.01619883221564,,,
BY_STRATEGY_LATE_EXITS,15.0,A-RVol v3 (Semiconductors),2025-02-27,MODERATE,DEFENSIVE,USD,TLT,True,False,11,-0.0711749232477721,,0.4123156190248159,,91.45900921026734,,,
BY_STRATEGY_LATE_EXITS,16.0,A-RVol v3 (Semiconductors),2015-07-24,MODERATE,DEFENSIVE,USD,TLT,True,True,4,-0.0609845357744477,,0.246478680154096,,92.40015011939394,,,
BY_STRATEGY_LATE_EXITS,17.0,A-RVol v3 (Semiconductors),2014-04-10,MODERATE,DEFENSIVE,USD,TLT,True,False,17,-0.0586449975060316,,0.0205392046377086,,74.60573667029288,,,
BY_STRATEGY_LATE_EXITS,18.0,A-RVol v3 (Semiconductors),2015-06-29,MODERATE,DEFENSIVE,USD,TLT,True,False,10,-0.0579360366903328,,0.1068583508723272,,81.59634366694623,,,
BY_STRATEGY_LATE_EXITS,19.0,A-RVol v3 (Semiconductors),2023-10-25,MODERATE,DEFENSIVE,USD,TLT,True,True,5,-0.0499203516674816,,0.0,,74.0095577999022,,,
BY_STRATEGY_LATE_EXITS,20.0,A-RVol v3 (Semiconductors),2023-08-11,MODERATE,DEFENSIVE,USD,TLT,True,False,6,-0.0455048989106284,,0.0902325986283042,,81.75802002098892,,,
BY_STRATEGY_LATE_RE-ENTRIES,1.0,A-RVol v3 (NASDAQ 2-State Cash),2000-08-24,DEFENSIVE,MODERATE,CASH,TQQQ,True,False,17,,0.3813577524389044,,,41.806245798610746,,,
BY_STRATEGY_LATE_RE-ENTRIES,2.0,A-RVol v3 (NASDAQ 2-State Cash),1999-07-08,DEFENSIVE,MODERATE,CASH,TQQQ,True,False,70,,0.2910211586878233,,,50.41872440272559,,,
BY_STRATEGY_LATE_RE-ENTRIES,3.0,A-RVol v3 (NASDAQ 2-State Cash),2020-10-23,DEFENSIVE,MODERATE,CASH,TQQQ,True,False,27,,0.1860366559590831,,,64.6246259413976,,,
BY_STRATEGY_LATE_RE-ENTRIES,4.0,A-RVol v3 (NASDAQ 2-State Cash),1998-01-06,DEFENSIVE,MODERATE,CASH,TQQQ,True,False,58,,0.1741392831964223,,,79.10328601642931,,,
BY_STRATEGY_LATE_RE-ENTRIES,5.0,A-RVol v3 (NASDAQ 2-State Cash),2009-06-04,DEFENSIVE,MODERATE,CASH,TQQQ,True,False,21,,0.154993209824886,,,62.02288877931933,,,
BY_STRATEGY_LATE_RE-ENTRIES,6.0,A-RVol v3 (NASDAQ 2-State Cash),1997-05-23,DEFENSIVE,MODERATE,CASH,TQQQ,True,False,107,,0.1368433479476569,,,64.29212000527441,,,
BY_STRATEGY_LATE_RE-ENTRIES,7.0,A-RVol v3 (NASDAQ 2-State Cash),1999-01-06,DEFENSIVE,MODERATE,CASH,TQQQ,True,False,13,,0.1025959529865794,,,65.83330087125866,,,
BY_STRATEGY_LATE_RE-ENTRIES,8.0,A-RVol v3 (NASDAQ 2-State Cash),2010-07-28,DEFENSIVE,MODERATE,CASH,TQQQ,True,False,17,,0.1009146280104325,,,72.26045297722372,,,
BY_STRATEGY_LATE_RE-ENTRIES,9.0,A-RVol v3 (NASDAQ 2-State Cash),1996-08-13,DEFENSIVE,MODERATE,CASH,TQQQ,True,False,143,,0.0945515161841543,,,71.62172627704312,,,
BY_STRATEGY_LATE_RE-ENTRIES,10.0,A-RVol v3 (NASDAQ 2-State Cash),2022-08-16,DEFENSIVE,MODERATE,CASH,TQQQ,True,True,4,,0.0930695112172539,,,,,,
BY_STRATEGY_LATE_RE-ENTRIES,11.0,A-RVol v3 (NASDAQ 2-State Cash),1996-02-05,DEFENSIVE,MODERATE,CASH,TQQQ,True,False,47,,0.0903394587422632,,,72.77064814210533,,,
BY_STRATEGY_LATE_RE-ENTRIES,12.0,A-RVol v3 (NASDAQ 2-State Cash),1994-07-15,DEFENSIVE,MODERATE,CASH,TQQQ,True,False,28,,0.068084807909325,,,77.27912085137703,,,
BY_STRATEGY_LATE_RE-ENTRIES,13.0,A-RVol v3 (NASDAQ 2-State Cash),1997-03-26,DEFENSIVE,MODERATE,CASH,TQQQ,True,True,2,,0.0601813752069035,,,,,,
BY_STRATEGY_LATE_RE-ENTRIES,14.0,A-RVol v3 (NASDAQ 2-State Cash),2003-04-22,DEFENSIVE,MODERATE,CASH,TQQQ,True,False,89,,0.0569107115425553,,,83.94162956274052,,,
BY_STRATEGY_LATE_RE-ENTRIES,15.0,A-RVol v3 (NASDAQ 2-State Cash),2008-05-02,DEFENSIVE,MODERATE,CASH,TQQQ,True,False,24,,0.0497878081452818,,,79.65250461752623,,,
BY_STRATEGY_LATE_RE-ENTRIES,16.0,A-RVol v3 (NASDAQ 2-State Cash),1995-09-26,DEFENSIVE,MODERATE,CASH,TQQQ,True,False,6,,0.0489695612364331,,,70.38897335903064,,,
BY_STRATEGY_LATE_RE-ENTRIES,17.0,A-RVol v3 (NASDAQ 2-State Cash),2006-02-10,DEFENSIVE,MODERATE,CASH,TQQQ,True,False,30,,0.0475052946063005,,,78.40280042374498,,,
BY_STRATEGY_LATE_RE-ENTRIES,18.0,A-RVol v3 (NASDAQ 2-State Cash),2015-12-14,DEFENSIVE,MODERATE,CASH,TQQQ,True,False,13,,0.039727864807993,,,81.37452275535135,,,
BY_STRATEGY_LATE_RE-ENTRIES,19.0,A-RVol v3 (NASDAQ 2-State Cash),1996-07-17,DEFENSIVE,MODERATE,CASH,TQQQ,True,True,4,,0.0396495793804461,,,,,,
BY_STRATEGY_LATE_RE-ENTRIES,20.0,A-RVol v3 (NASDAQ 2-State Cash),2014-05-02,DEFENSIVE,MODERATE,CASH,TQQQ,True,False,10,,0.0384883191978542,,,73.3165461381171,,,
BY_STRATEGY_LATE_RE-ENTRIES,1.0,A-RVol v3 (NASDAQ 2-State SQQQ),2000-08-24,DEFENSIVE,MODERATE,SQQQ,TQQQ,True,False,17,,0.3813577524389044,,,41.806245798610746,,,
BY_STRATEGY_LATE_RE-ENTRIES,2.0,A-RVol v3 (NASDAQ 2-State SQQQ),1999-07-08,DEFENSIVE,MODERATE,SQQQ,TQQQ,True,False,70,,0.2910211586878233,,,50.41872440272559,,,
BY_STRATEGY_LATE_RE-ENTRIES,3.0,A-RVol v3 (NASDAQ 2-State SQQQ),2020-10-23,DEFENSIVE,MODERATE,SQQQ,TQQQ,True,False,27,,0.1860366559590831,,,64.6246259413976,,,
BY_STRATEGY_LATE_RE-ENTRIES,4.0,A-RVol v3 (NASDAQ 2-State SQQQ),1998-01-06,DEFENSIVE,MODERATE,SQQQ,TQQQ,True,False,58,,0.1741392831964223,,,79.10328601642931,,,
BY_STRATEGY_LATE_RE-ENTRIES,5.0,A-RVol v3 (NASDAQ 2-State SQQQ),2009-06-04,DEFENSIVE,MODERATE,SQQQ,TQQQ,True,False,21,,0.154993209824886,,,62.02288877931933,,,
BY_STRATEGY_LATE_RE-ENTRIES,6.0,A-RVol v3 (NASDAQ 2-State SQQQ),1997-05-23,DEFENSIVE,MODERATE,SQQQ,TQQQ,True,False,107,,0.1368433479476569,,,64.29212000527441,,,
BY_STRATEGY_LATE_RE-ENTRIES,7.0,A-RVol v3 (NASDAQ 2-State SQQQ),1999-01-06,DEFENSIVE,MODERATE,SQQQ,TQQQ,True,False,13,,0.1025959529865794,,,65.83330087125866,,,
BY_STRATEGY_LATE_RE-ENTRIES,8.0,A-RVol v3 (NASDAQ 2-State SQQQ),2010-07-28,DEFENSIVE,MODERATE,SQQQ,TQQQ,True,False,17,,0.1009146280104325,,,72.26045297722372,,,
BY_STRATEGY_LATE_RE-ENTRIES,9.0,A-RVol v3 (NASDAQ 2-State SQQQ),1996-08-13,DEFENSIVE,MODERATE,SQQQ,TQQQ,True,False,143,,0.0945515161841543,,,71.62172627704312,,,
BY_STRATEGY_LATE_RE-ENTRIES,10.0,A-RVol v3 (NASDAQ 2-State SQQQ),2022-08-16,DEFENSIVE,MODERATE,SQQQ,TQQQ,True,True,4,,0.0930695112172539,,,,,,
BY_STRATEGY_LATE_RE-ENTRIES,11.0,A-RVol v3 (NASDAQ 2-State SQQQ),1996-02-05,DEFENSIVE,MODERATE,SQQQ,TQQQ,True,False,47,,0.0903394587422632,,,72.77064814210533,,,
BY_STRATEGY_LATE_RE-ENTRIES,12.0,A-RVol v3 (NASDAQ 2-State SQQQ),1994-07-15,DEFENSIVE,MODERATE,SQQQ,TQQQ,True,False,28,,0.068084807909325,,,77.27912085137703,,,
BY_STRATEGY_LATE_RE-ENTRIES,13.0,A-RVol v3 (NASDAQ 2-State SQQQ),1997-03-26,DEFENSIVE,MODERATE,SQQQ,TQQQ,True,True,2,,0.0601813752069035,,,,,,
BY_STRATEGY_LATE_RE-ENTRIES,14.0,A-RVol v3 (NASDAQ 2-State SQQQ),2003-04-22,DEFENSIVE,MODERATE,SQQQ,TQQQ,True,False,89,,0.0569107115425553,,,83.94162956274052,,,
BY_STRATEGY_LATE_RE-ENTRIES,15.0,A-RVol v3 (NASDAQ 2-State SQQQ),2008-05-02,DEFENSIVE,MODERATE,SQQQ,TQQQ,True,False,24,,0.0497878081452818,,,79.65250461752623,,,
BY_STRATEGY_LATE_RE-ENTRIES,16.0,A-RVol v3 (NASDAQ 2-State SQQQ),1995-09-26,DEFENSIVE,MODERATE,SQQQ,TQQQ,True,False,6,,0.0489695612364331,,,70.38897335903064,,,
BY_STRATEGY_LATE_RE-ENTRIES,17.0,A-RVol v3 (NASDAQ 2-State SQQQ),2006-02-10,DEFENSIVE,MODERATE,SQQQ,TQQQ,True,False,30,,0.0475052946063005,,,78.40280042374498,,,
BY_STRATEGY_LATE_RE-ENTRIES,18.0,A-RVol v3 (NASDAQ 2-State SQQQ),2015-12-14,DEFENSIVE,MODERATE,SQQQ,TQQQ,True,False,13,,0.039727864807993,,,81.37452275535135,,,
BY_STRATEGY_LATE_RE-ENTRIES,19.0,A-RVol v3 (NASDAQ 2-State SQQQ),1996-07-17,DEFENSIVE,MODERATE,SQQQ,TQQQ,True,True,4,,0.0396495793804461,,,,,,
BY_STRATEGY_LATE_RE-ENTRIES,20.0,A-RVol v3 (NASDAQ 2-State SQQQ),2014-05-02,DEFENSIVE,MODERATE,SQQQ,TQQQ,True,False,10,,0.0384883191978542,,,73.3165461381171,,,
BY_STRATEGY_LATE_RE-ENTRIES,1.0,A-RVol v3 (NASDAQ 2-State),2000-08-24,DEFENSIVE,MODERATE,TLT,TQQQ,True,False,17,,0.3813577524389044,,,41.806245798610746,,,
BY_STRATEGY_LATE_RE-ENTRIES,2.0,A-RVol v3 (NASDAQ 2-State),1999-07-08,DEFENSIVE,MODERATE,TLT,TQQQ,True,False,69,,0.2910211586878233,,,50.41872440272559,,,
BY_STRATEGY_LATE_RE-ENTRIES,3.0,A-RVol v3 (NASDAQ 2-State),2020-10-23,DEFENSIVE,MODERATE,TLT,TQQQ,True,False,26,,0.1860366559590831,,,64.6246259413976,,,
BY_STRATEGY_LATE_RE-ENTRIES,4.0,A-RVol v3 (NASDAQ 2-State),1998-01-06,DEFENSIVE,MODERATE,TLT,TQQQ,True,False,58,,0.1741392831964223,,,79.10328601642931,,,
BY_STRATEGY_LATE_RE-ENTRIES,5.0,A-RVol v3 (NASDAQ 2-State),2009-06-04,DEFENSIVE,MODERATE,TLT,TQQQ,True,False,21,,0.154993209824886,,,62.02288877931933,,,
BY_STRATEGY_LATE_RE-ENTRIES,6.0,A-RVol v3 (NASDAQ 2-State),1997-05-23,DEFENSIVE,MODERATE,TLT,TQQQ,True,False,106,,0.1368433479476569,,,64.29212000527441,,,
BY_STRATEGY_LATE_RE-ENTRIES,7.0,A-RVol v3 (NASDAQ 2-State),1999-01-06,DEFENSIVE,MODERATE,TLT,TQQQ,True,False,13,,0.1025959529865794,,,65.83330087125866,,,
BY_STRATEGY_LATE_RE-ENTRIES,8.0,A-RVol v3 (NASDAQ 2-State),2010-07-28,DEFENSIVE,MODERATE,TLT,TQQQ,True,False,17,,0.1009146280104325,,,72.26045297722372,,,
BY_STRATEGY_LATE_RE-ENTRIES,9.0,A-RVol v3 (NASDAQ 2-State),1996-08-13,DEFENSIVE,MODERATE,TLT,TQQQ,True,False,140,,0.0945515161841543,,,71.62172627704312,,,
BY_STRATEGY_LATE_RE-ENTRIES,10.0,A-RVol v3 (NASDAQ 2-State),2022-08-16,DEFENSIVE,MODERATE,TLT,TQQQ,True,True,4,,0.0930695112172539,,,,,,
BY_STRATEGY_LATE_RE-ENTRIES,11.0,A-RVol v3 (NASDAQ 2-State),1996-02-05,DEFENSIVE,MODERATE,TLT,TQQQ,True,False,47,,0.0903394587422632,,,72.77064814210533,,,
BY_STRATEGY_LATE_RE-ENTRIES,12.0,A-RVol v3 (NASDAQ 2-State),1994-07-15,DEFENSIVE,MODERATE,TLT,TQQQ,True,False,28,,0.068084807909325,,,77.27912085137703,,,
BY_STRATEGY_LATE_RE-ENTRIES,13.0,A-RVol v3 (NASDAQ 2-State),1997-03-26,DEFENSIVE,MODERATE,TLT,TQQQ,True,True,2,,0.0601813752069035,,,,,,
BY_STRATEGY_LATE_RE-ENTRIES,14.0,A-RVol v3 (NASDAQ 2-State),2003-04-22,DEFENSIVE,MODERATE,TLT,TQQQ,True,False,89,,0.0569107115425553,,,83.94162956274052,,,
BY_STRATEGY_LATE_RE-ENTRIES,15.0,A-RVol v3 (NASDAQ 2-State),2008-05-02,DEFENSIVE,MODERATE,TLT,TQQQ,True,False,24,,0.0497878081452818,,,79.65250461752623,,,
BY_STRATEGY_LATE_RE-ENTRIES,16.0,A-RVol v3 (NASDAQ 2-State),1995-09-26,DEFENSIVE,MODERATE,TLT,TQQQ,True,False,6,,0.0489695612364331,,,70.38897335903064,,,
BY_STRATEGY_LATE_RE-ENTRIES,17.0,A-RVol v3 (NASDAQ 2-State),2006-02-10,DEFENSIVE,MODERATE,TLT,TQQQ,True,False,30,,0.0475052946063005,,,78.40280042374498,,,
BY_STRATEGY_LATE_RE-ENTRIES,18.0,A-RVol v3 (NASDAQ 2-State),2015-12-14,DEFENSIVE,MODERATE,TLT,TQQQ,True,False,13,,0.039727864807993,,,81.37452275535135,,,
BY_STRATEGY_LATE_RE-ENTRIES,19.0,A-RVol v3 (NASDAQ 2-State),1996-07-17,DEFENSIVE,MODERATE,TLT,TQQQ,True,True,4,,0.0396495793804461,,,,,,
BY_STRATEGY_LATE_RE-ENTRIES,20.0,A-RVol v3 (NASDAQ 2-State),2014-05-02,DEFENSIVE,MODERATE,TLT,TQQQ,True,False,10,,0.0384883191978542,,,73.3165461381171,,,
BY_STRATEGY_LATE_RE-ENTRIES,1.0,A-RVol v3 (NASDAQ Cash Defensive),2000-08-24,DEFENSIVE,MODERATE,CASH,QLD,True,False,17,,0.2289275756897657,,,57.598624945558754,,,
BY_STRATEGY_LATE_RE-ENTRIES,2.0,A-RVol v3 (NASDAQ Cash Defensive),1999-07-08,DEFENSIVE,MODERATE,CASH,QLD,True,False,70,,0.1749729677335048,,,62.58843326180888,,,
BY_STRATEGY_LATE_RE-ENTRIES,3.0,A-RVol v3 (NASDAQ Cash Defensive),2020-10-23,DEFENSIVE,MODERATE,CASH,QLD,True,False,27,,0.1198829962926815,,,70.66051576329275,,,
BY_STRATEGY_LATE_RE-ENTRIES,4.0,A-RVol v3 (NASDAQ Cash Defensive),1998-01-06,DEFENSIVE,MODERATE,CASH,QLD,True,False,58,,0.1105234069834379,,,85.55629478653836,,,
BY_STRATEGY_LATE_RE-ENTRIES,5.0,A-RVol v3 (NASDAQ Cash Defensive),2009-06-04,DEFENSIVE,MODERATE,CASH,QLD,True,False,21,,0.1012168436471321,,,68.05931645581428,,,
BY_STRATEGY_LATE_RE-ENTRIES,6.0,A-RVol v3 (NASDAQ Cash Defensive),1997-05-23,DEFENSIVE,MODERATE,CASH,QLD,True,False,107,,0.0864593305333862,,,70.53283168180887,,,
BY_STRATEGY_LATE_RE-ENTRIES,7.0,A-RVol v3 (NASDAQ Cash Defensive),1999-01-06,DEFENSIVE,MODERATE,CASH,QLD,True,False,13,,0.0649829441031408,,,71.42034521929642,,,
BY_STRATEGY_LATE_RE-ENTRIES,8.0,A-RVol v3 (NASDAQ Cash Defensive),2010-07-28,DEFENSIVE,MODERATE,CASH,QLD,True,False,17,,0.0630211175797863,,,75.54018296231605,,,
BY_STRATEGY_LATE_RE-ENTRIES,9.0,A-RVol v3 (NASDAQ Cash Defensive),2022-08-16,DEFENSIVE,MODERATE,CASH,QLD,True,True,4,,0.0601253343911132,,,,,,
BY_STRATEGY_LATE_RE-ENTRIES,10.0,A-RVol v3 (NASDAQ Cash Defensive),1996-08-13,DEFENSIVE,MODERATE,CASH,QLD,True,False,143,,0.0587354836486517,,,75.05301856680839,,,
BY_STRATEGY_LATE_RE-ENTRIES,11.0,A-RVol v3 (NASDAQ Cash Defensive),1996-02-05,DEFENSIVE,MODERATE,CASH,QLD,True,False,47,,0.0551191020748751,,,75.82703058871758,,,
BY_STRATEGY_LATE_RE-ENTRIES,12.0,A-RVol v3 (NASDAQ Cash Defensive),1994-07-15,DEFENSIVE,MODERATE,CASH,QLD,True,False,28,,0.0443814710177419,,,78.47178306478813,,,
BY_STRATEGY_LATE_RE-ENTRIES,13.0,A-RVol v3 (NASDAQ Cash Defensive),1997-03-26,DEFENSIVE,MODERATE,CASH,QLD,True,True,2,,0.0392516056577592,,,,,,
BY_STRATEGY_LATE_RE-ENTRIES,14.0,A-RVol v3 (NASDAQ Cash Defensive),2003-04-22,DEFENSIVE,MODERATE,CASH,QLD,True,False,89,,0.0368567115250857,,,82.7874337378728,,,
BY_STRATEGY_LATE_RE-ENTRIES,15.0,A-RVol v3 (NASDAQ Cash Defensive),2008-05-02,DEFENSIVE,MODERATE,CASH,QLD,True,False,24,,0.0336820479682087,,,79.41240104946554,,,
BY_STRATEGY_LATE_RE-ENTRIES,16.0,A-RVol v3 (NASDAQ Cash Defensive),1995-09-26,DEFENSIVE,MODERATE,CASH,QLD,True,False,6,,0.0301276371106336,,,74.0449628344334,,,
BY_STRATEGY_LATE_RE-ENTRIES,17.0,A-RVol v3 (NASDAQ Cash Defensive),2006-02-10,DEFENSIVE,MODERATE,CASH,QLD,True,False,30,,0.0287415260849026,,,79.38323155941912,,,
BY_STRATEGY_LATE_RE-ENTRIES,18.0,A-RVol v3 (NASDAQ Cash Defensive),2015-12-14,DEFENSIVE,MODERATE,CASH,QLD,True,False,13,,0.0270556468599476,,,80.84341252430868,,,
BY_STRATEGY_LATE_RE-ENTRIES,19.0,A-RVol v3 (NASDAQ Cash Defensive),1996-07-17,DEFENSIVE,MODERATE,CASH,QLD,True,True,4,,0.0251486111669152,,,,,,
BY_STRATEGY_LATE_RE-ENTRIES,20.0,A-RVol v3 (NASDAQ Cash Defensive),2014-05-02,DEFENSIVE,MODERATE,CASH,QLD,True,False,10,,0.0243041311808325,,,75.7855845313108,,,
BY_STRATEGY_LATE_RE-ENTRIES,1.0,A-RVol v3 (NASDAQ QQQ Moderate),2000-08-24,DEFENSIVE,MODERATE,TLT,QQQ,True,False,17,,0.0966619667066446,,,70.88630002868916,,,
BY_STRATEGY_LATE_RE-ENTRIES,2.0,A-RVol v3 (NASDAQ QQQ Moderate),1999-07-08,DEFENSIVE,MODERATE,TLT,QQQ,True,False,70,,0.0762023759297765,,,72.96542331474198,,,
BY_STRATEGY_LATE_RE-ENTRIES,3.0,A-RVol v3 (NASDAQ QQQ Moderate),2020-10-23,DEFENSIVE,MODERATE,TLT,QQQ,True,False,27,,0.0570194292783083,,,75.93073245531929,,,
BY_STRATEGY_LATE_RE-ENTRIES,4.0,A-RVol v3 (NASDAQ QQQ Moderate),1998-01-06,DEFENSIVE,MODERATE,TLT,QQQ,True,False,58,,0.0524209102991071,,,83.08829518236384,,,
BY_STRATEGY_LATE_RE-ENTRIES,5.0,A-RVol v3 (NASDAQ QQQ Moderate),2009-06-04,DEFENSIVE,MODERATE,TLT,QQQ,True,False,21,,0.048424405989095,,,74.36333207331289,,,
BY_STRATEGY_LATE_RE-ENTRIES,6.0,A-RVol v3 (NASDAQ QQQ Moderate),1997-05-23,DEFENSIVE,MODERATE,TLT,QQQ,True,False,107,,0.0403201725205315,,,75.98121791617352,,,
BY_STRATEGY_LATE_RE-ENTRIES,7.0,A-RVol v3 (NASDAQ QQQ Moderate),1999-01-06,DEFENSIVE,MODERATE,TLT,QQQ,True,False,13,,0.0303884116541959,,,76.25784077118314,,,
BY_STRATEGY_LATE_RE-ENTRIES,8.0,A-RVol v3 (NASDAQ QQQ Moderate),2010-07-28,DEFENSIVE,MODERATE,TLT,QQQ,True,False,17,,0.02974086552934,,,77.97720378045885,,,
BY_STRATEGY_LATE_RE-ENTRIES,9.0,A-RVol v3 (NASDAQ QQQ Moderate),2022-08-16,DEFENSIVE,MODERATE,TLT,QQQ,True,True,4,,0.0291767625756007,,,,,,
BY_STRATEGY_LATE_RE-ENTRIES,10.0,A-RVol v3 (NASDAQ QQQ Moderate),1996-08-13,DEFENSIVE,MODERATE,TLT,QQQ,True,False,143,,0.0258539966351398,,,78.08074545764032,,,
BY_STRATEGY_LATE_RE-ENTRIES,11.0,A-RVol v3 (NASDAQ QQQ Moderate),1996-02-05,DEFENSIVE,MODERATE,TLT,QQQ,True,False,47,,0.0233797267417688,,,78.46764161172152,,,
BY_STRATEGY_LATE_RE-ENTRIES,12.0,A-RVol v3 (NASDAQ QQQ Moderate),1994-07-15,DEFENSIVE,MODERATE,TLT,QQQ,True,False,28,,0.0214691339079786,,,79.52810371723558,,,
BY_STRATEGY_LATE_RE-ENTRIES,13.0,A-RVol v3 (NASDAQ QQQ Moderate),1997-03-26,DEFENSIVE,MODERATE,TLT,QQQ,True,True,2,,0.0191107841953959,,,,,,
BY_STRATEGY_LATE_RE-ENTRIES,14.0,A-RVol v3 (NASDAQ QQQ Moderate),2003-04-22,DEFENSIVE,MODERATE,TLT,QQQ,True,False,89,,0.0178110079020556,,,81.30412951388138,,,
BY_STRATEGY_LATE_RE-ENTRIES,15.0,A-RVol v3 (NASDAQ QQQ Moderate),2008-05-02,DEFENSIVE,MODERATE,TLT,QQQ,True,False,24,,0.015195794579655,,,80.21055177839094,,,
BY_STRATEGY_LATE_RE-ENTRIES,16.0,A-RVol v3 (NASDAQ QQQ Moderate),1995-09-26,DEFENSIVE,MODERATE,TLT,QQQ,True,False,6,,0.013317675176182,,,77.35046732366389,,,
BY_STRATEGY_LATE_RE-ENTRIES,17.0,A-RVol v3 (NASDAQ QQQ Moderate),2015-12-14,DEFENSIVE,MODERATE,TLT,QQQ,True,False,13,,0.0132944955557297,,,80.56830158331292,,,
BY_STRATEGY_LATE_RE-ENTRIES,18.0,A-RVol v3 (NASDAQ QQQ Moderate),2014-05-02,DEFENSIVE,MODERATE,TLT,QQQ,True,False,10,,0.0116787616792863,,,77.96765108864909,,,
BY_STRATEGY_LATE_RE-ENTRIES,19.0,A-RVol v3 (NASDAQ QQQ Moderate),1996-07-17,DEFENSIVE,MODERATE,TLT,QQQ,True,True,4,,0.0116741976429575,,,,,,
BY_STRATEGY_LATE_RE-ENTRIES,20.0,A-RVol v3 (NASDAQ QQQ Moderate),2006-02-10,DEFENSIVE,MODERATE,TLT,QQQ,True,False,30,,0.0116079670238553,,,80.09139291669219,,,
BY_STRATEGY_LATE_RE-ENTRIES,1.0,A-RVol v3 (NASDAQ),2000-08-24,DEFENSIVE,MODERATE,TLT,QLD,True,False,17,,0.2289275756897657,,,57.598624945558754,,,
BY_STRATEGY_LATE_RE-ENTRIES,2.0,A-RVol v3 (NASDAQ),1999-07-08,DEFENSIVE,MODERATE,TLT,QLD,True,False,70,,0.1749729677335048,,,62.58843326180888,,,
